day,Longitude,Latitude,Area,new_cases,state,county
746,119.78486907317954,49.172732795190655,260239,5,内蒙古自治区,呼伦贝尔市
746,120.8433983399283,40.71736443636189,10440,15,辽宁省,葫芦岛市
746,120.59241222959322,31.303564074441766,8395,18,江苏省,苏州市
746,120.90159173866184,31.98654943120089,8397,1,江苏省,南通市
746,114.06455183658753,22.548456637984177,1998,3,广东省,深圳市
746,106.62458932565384,23.90818593429596,36206,2,广西壮族自治区,百色市
748,111.75550856170946,40.84842299711348,17420,21,内蒙古自治区,呼和浩特市
748,109.95979863201062,40.62714122474678,27768,1,内蒙古自治区,包头市
748,120.8433983399283,40.71736443636189,10440,9,辽宁省,葫芦岛市
748,126.55563450495482,43.84356783457924,27722,2,吉林,吉林市
748,120.59241222959322,31.303564074441766,8395,4,江苏省,苏州市
748,114.06455183658753,22.548456637984177,1998,3,广东省,深圳市
748,113.75842045787648,23.02730841164339,2460,1,广东省,东莞市
748,103.38154905257932,23.36999624760546,32500,1,云南省,红河哈尼族彝族自治州
750,111.75550856170946,40.84842299711348,17420,63,内蒙古自治区,呼和浩特市
750,109.95979863201062,40.62714122474678,27768,2,内蒙古自治区,包头市
750,120.8433983399283,40.71736443636189,10440,9,辽宁省,葫芦岛市
750,120.59241222959322,31.303564074441766,8395,16,江苏省,苏州市
750,114.06455183658753,22.548456637984177,1998,8,广东省,深圳市
750,103.38154905257932,23.36999624760546,32500,3,云南省,红河哈尼族彝族自治州
751,112.75959475565928,37.69283940975972,16391,5,山西省,晋中市
751,111.75550856170946,40.84842299711348,17420,30,内蒙古自治区,呼和浩特市
751,109.95979863201062,40.62714122474678,27768,1,内蒙古自治区,包头市
751,107.39439808372492,40.7493594895728,65139,1,内蒙古自治区,巴彦淖尔市
751,120.8433983399283,40.71736443636189,10440,7,辽宁省,葫芦岛市
751,130.97561865876668,45.300872317823895,22551,2,黑龙江省,鸡西市
751,120.318583288106,31.498809732685714,4572,1,江苏省,无锡市
751,120.59241222959322,31.303564074441766,8395,10,江苏省,苏州市
751,114.06455183658753,22.548456637984177,1998,6,广东省,深圳市
751,104.07274727406208,30.578993724029967,14335,9,四川省,成都市
751,103.38154905257932,23.36999624760546,32500,1,云南省,红河哈尼族彝族自治州
751,98.59135935611413,24.43801070275812,11500,3,云南省,德宏傣族景颇族自治州
752,111.75550856170946,40.84842299711348,17420,18,内蒙古自治区,呼和浩特市
752,109.95979863201062,40.62714122474678,27768,3,内蒙古自治区,包头市
752,107.39439808372492,40.7493594895728,65139,1,内蒙古自治区,巴彦淖尔市
752,120.8433983399283,40.71736443636189,10440,6,辽宁省,葫芦岛市
752,120.318583288106,31.498809732685714,4572,2,江苏省,无锡市
752,120.59241222959322,31.303564074441766,8395,10,江苏省,苏州市
752,120.38945519114628,36.07222749666322,11290,1,山东省,青岛市
752,114.31158155473231,30.598466736400987,8483,14,湖北省,武汉市
752,114.06455183658753,22.548456637984177,1998,3,广东省,深圳市
752,104.07274727406208,30.578993724029967,14335,5,四川省,成都市
752,103.38154905257932,23.36999624760546,32500,1,云南省,红河哈尼族彝族自治州
752,98.59135935611413,24.43801070275812,11500,4,云南省,德宏傣族景颇族自治州
753,116.3725135811662,39.91812360584148,51,3,北京,西城区
753,125.295401255854,43.84064147496199,379,1,北京,朝阳区
753,116.2924018873114,39.8649371975573,306,2,北京,丰台区
753,116.3054340544974,39.96548984110075,431,1,北京,海淀区
753,121.08142549497644,32.07035573967588,1562,2,北京,通州区
753,116.66142426369096,40.13635076223076,1020,1,北京,顺义区
753,116.348625212231,39.73255523655448,1036,2,北京,大兴区
753,112.75959475565928,37.69283940975972,16391,1,山西省,晋中市
753,111.75550856170946,40.84842299711348,17420,44,内蒙古自治区,呼和浩特市
753,109.95979863201062,40.62714122474678,27768,7,内蒙古自治区,包头市
753,107.39439808372492,40.7493594895728,65139,1,内蒙古自治区,巴彦淖尔市
753,120.45749949793276,41.57982086475567,19701,1,辽宁省,朝阳市
753,120.8433983399283,40.71736443636189,10440,9,辽宁省,葫芦岛市
753,130.97561865876668,45.300872317823895,22551,1,黑龙江省,鸡西市
753,120.59241222959322,31.303564074441766,8395,4,江苏省,苏州市
753,120.38945519114628,36.07222749666322,11290,1,山东省,青岛市
753,114.31158155473231,30.598466736400987,8483,5,湖北省,武汉市
753,114.06455183658753,22.548456637984177,1998,7,广东省,深圳市
753,104.07274727406208,30.578993724029967,14335,6,四川省,成都市
753,103.38154905257932,23.36999624760546,32500,2,云南省,红河哈尼族彝族自治州
754,116.3725135811662,39.91812360584148,51,2,北京,西城区
754,112.75959475565928,37.69283940975972,16391,1,山西省,晋中市
754,112.74062416023848,38.42238338517772,25154,1,山西省,忻州市
754,111.75550856170946,40.84842299711348,17420,37,内蒙古自治区,呼和浩特市
754,109.95979863201062,40.62714122474678,27768,4,内蒙古自治区,包头市
754,120.8433983399283,40.71736443636189,10440,8,辽宁省,葫芦岛市
754,126.55563450495482,43.84356783457924,27722,3,吉林,吉林市
754,120.59241222959322,31.303564074441766,8395,3,江苏省,苏州市
754,114.31158155473231,30.598466736400987,8483,10,湖北省,武汉市
754,114.06455183658753,22.548456637984177,1998,8,广东省,深圳市
754,108.360418838298,21.6930052899694,6239,3,广西壮族自治区,防城港市
754,104.07274727406208,30.578993724029967,14335,6,四川省,成都市
754,100.09544042014868,23.89046855627851,24500,2,云南省,临沧市
754,103.38154905257932,23.36999624760546,32500,1,云南省,红河哈尼族彝族自治州
755,125.295401255854,43.84064147496199,379,1,北京,朝阳区
755,121.08142549497644,32.07035573967588,1562,1,北京,通州区
755,112.55639149167204,37.87698902884778,6909,1,山西省,太原市
755,112.75959475565928,37.69283940975972,16391,2,山西省,晋中市
755,111.75550856170946,40.84842299711348,17420,28,内蒙古自治区,呼和浩特市
755,109.95979863201062,40.62714122474678,27768,2,内蒙古自治区,包头市
755,120.45749949793276,41.57982086475567,19701,1,辽宁省,朝阳市
755,120.8433983399283,40.71736443636189,10440,18,辽宁省,葫芦岛市
755,126.55563450495482,43.84356783457924,27722,2,吉林,吉林市
755,130.97561865876668,45.300872317823895,22551,1,黑龙江省,鸡西市
755,120.59241222959322,31.303564074441766,8395,2,江苏省,苏州市
755,120.38945519114628,36.07222749666322,11290,1,山东省,青岛市
755,114.31158155473231,30.598466736400987,8483,2,湖北省,武汉市
755,114.06455183658753,22.548456637984177,1998,8,广东省,深圳市
755,108.360418838298,21.6930052899694,6239,4,广西壮族自治区,防城港市
755,104.07274727406208,30.578993724029967,14335,5,四川省,成都市
755,100.09544042014868,23.89046855627851,24500,1,云南省,临沧市
755,103.38154905257932,23.36999624760546,32500,4,云南省,红河哈尼族彝族自治州
756,125.295401255854,43.84064147496199,379,1,北京,朝阳区
756,117.32056850791444,39.09233234281453,477,1,天津,东丽区
756,111.75550856170946,40.84842299711348,17420,52,内蒙古自治区,呼和浩特市
756,119.78486907317954,49.172732795190655,260239,2,内蒙古自治区,呼伦贝尔市
756,120.45749949793276,41.57982086475567,19701,1,辽宁省,朝阳市
756,120.8433983399283,40.71736443636189,10440,10,辽宁省,葫芦岛市
756,130.97561865876668,45.300872317823895,22551,1,黑龙江省,鸡西市
756,120.59241222959322,31.303564074441766,8395,4,江苏省,苏州市
756,114.06455183658753,22.548456637984177,1998,15,广东省,深圳市
756,113.58255478654918,22.27656465424921,1737,2,广东省,珠海市
756,113.75842045787648,23.02730841164339,2460,19,广东省,东莞市
756,108.360418838298,21.6930052899694,6239,9,广西壮族自治区,防城港市
756,104.07274727406208,30.578993724029967,14335,2,四川省,成都市
756,100.09544042014868,23.89046855627851,24500,2,云南省,临沧市
756,103.38154905257932,23.36999624760546,32500,1,云南省,红河哈尼族彝族自治州
757,125.295401255854,43.84064147496199,379,1,北京,朝阳区
757,116.23761791731044,40.22641337159427,1342,1,北京,昌平区
757,117.32056850791444,39.09233234281453,477,3,天津,东丽区
757,112.55639149167204,37.87698902884778,6909,1,山西省,太原市
757,112.75959475565928,37.69283940975972,16391,1,山西省,晋中市
757,111.75550856170946,40.84842299711348,17420,35,内蒙古自治区,呼和浩特市
757,109.95979863201062,40.62714122474678,27768,1,内蒙古自治区,包头市
757,119.78486907317954,49.172732795190655,260239,2,内蒙古自治区,呼伦贝尔市
757,120.45749949793276,41.57982086475567,19701,1,辽宁省,朝阳市
757,120.8433983399283,40.71736443636189,10440,6,辽宁省,葫芦岛市
757,126.55563450495482,43.84356783457924,27722,2,吉林,吉林市
757,120.59241222959322,31.303564074441766,8395,2,江苏省,苏州市
757,114.31158155473231,30.598466736400987,8483,2,湖北省,武汉市
757,114.06455183658753,22.548456637984177,1998,26,广东省,深圳市
757,113.75842045787648,23.02730841164339,2460,22,广东省,东莞市
757,108.360418838298,21.6930052899694,6239,7,广西壮族自治区,防城港市
757,104.07274727406208,30.578993724029967,14335,2,四川省,成都市
757,103.85656331579456,30.082526119421058,7140,1,四川省,眉山市
757,100.09544042014868,23.89046855627851,24500,2,云南省,临沧市
759,112.75959475565928,37.69283940975972,16391,1,山西省,晋中市
759,111.75550856170946,40.84842299711348,17420,13,内蒙古自治区,呼和浩特市
759,109.95979863201062,40.62714122474678,27768,1,内蒙古自治区,包头市
759,126.54161509031664,45.80882582795218,53186,1,黑龙江省,哈尔滨市
759,129.6395397783469,44.55624570898632,38827,3,黑龙江省,牡丹江市
759,120.59241222959322,31.303564074441766,8395,3,江苏省,苏州市
759,114.31158155473231,30.598466736400987,8483,2,湖北省,武汉市
759,114.06455183658753,22.548456637984177,1998,23,广东省,深圳市
759,113.75842045787648,23.02730841164339,2460,7,广东省,东莞市
759,113.39942236263188,22.5223146707905,1784,1,广东省,中山市
759,108.360418838298,21.6930052899694,6239,6,广西壮族自治区,防城港市
759,109.51855670139908,18.25873629174785,1918,1,海南省,三亚市
759,104.07274727406208,30.578993724029967,14335,1,四川省,成都市
759,100.09544042014868,23.89046855627851,24500,1,云南省,临沧市
759,98.59135935611413,24.43801070275812,11500,5,云南省,德宏傣族景颇族自治州
759,100.62662114445924,36.2921024798988,43493,1,青海省,海南藏族自治州
760,117.71739882966088,39.00941577364663,2270,1,天津,滨海新区
760,112.75959475565928,37.69283940975972,16391,1,山西省,晋中市
760,111.75550856170946,40.84842299711348,17420,16,内蒙古自治区,呼和浩特市
760,109.95979863201062,40.62714122474678,27768,1,内蒙古自治区,包头市
760,120.8433983399283,40.71736443636189,10440,2,辽宁省,葫芦岛市
760,126.55563450495482,43.84356783457924,27722,4,吉林,吉林市
760,129.4773763202274,42.91574303372181,43474,4,吉林省,延边朝鲜族自治州
760,126.54161509031664,45.80882582795218,53186,2,黑龙江省,哈尔滨市
760,129.6395397783469,44.55624570898632,38827,2,黑龙江省,牡丹江市
760,121.40356934916508,31.2549733682796,55,1,上海,普陀区
760,120.38945519114628,36.07222749666322,11290,4,山东省,青岛市
760,114.06455183658753,22.548456637984177,1998,25,广东省,深圳市
760,113.58255478654918,22.27656465424921,1737,1,广东省,珠海市
760,113.75842045787648,23.02730841164339,2460,6,广东省,东莞市
760,108.360418838298,21.6930052899694,6239,2,广西壮族自治区,防城港市
760,104.07274727406208,30.578993724029967,14335,3,四川省,成都市
760,98.59135935611413,24.43801070275812,11500,1,云南省,德宏傣族景颇族自治州
761,117.203592781355,39.15348514470478,30,1,天津,河北区
761,117.71739882966088,39.00941577364663,2270,1,天津,滨海新区
761,114.5456282282352,36.631262731204046,12047,1,河北省,邯郸市
761,112.75959475565928,37.69283940975972,16391,1,山西省,晋中市
761,111.75550856170946,40.84842299711348,17420,6,内蒙古自治区,呼和浩特市
761,109.95979863201062,40.62714122474678,27768,1,内蒙古自治区,包头市
761,126.55563450495482,43.84356783457924,27722,13,吉林,吉林市
761,129.4773763202274,42.91574303372181,43474,3,吉林省,延边朝鲜族自治州
761,126.54161509031664,45.80882582795218,53186,1,黑龙江省,哈尔滨市
761,121.40356934916508,31.2549733682796,55,3,上海,普陀区
761,121.38861193361008,31.118842580087428,371,1,上海,闵行区
761,121.23447959624146,31.03713517646449,606,1,上海,松江区
761,120.59241222959322,31.303564074441766,8395,1,江苏省,苏州市
761,114.31158155473231,30.598466736400987,8483,4,湖北省,武汉市
761,114.06455183658753,22.548456637984177,1998,23,广东省,深圳市
761,113.75842045787648,23.02730841164339,2460,5,广东省,东莞市
761,108.360418838298,21.6930052899694,6239,2,广西壮族自治区,防城港市
761,104.07274727406208,30.578993724029967,14335,1,四川省,成都市
761,98.59135935611413,24.43801070275812,11500,1,云南省,德宏傣族景颇族自治州
762,117.203592781355,39.15348514470478,30,5,天津,河北区
762,117.32056850791444,39.09233234281453,477,1,天津,东丽区
762,114.52153190157443,38.0483119268727,14530,1,河北省,石家庄市
762,114.5114622561298,37.07668595096609,12143,4,河北省,邢台市
762,111.75550856170946,40.84842299711348,17420,9,内蒙古自治区,呼和浩特市
762,119.78486907317954,49.172732795190655,260239,2,内蒙古自治区,呼伦贝尔市
762,126.55563450495482,43.84356783457924,27722,8,吉林,吉林市
762,129.4773763202274,42.91574303372181,43474,4,吉林省,延边朝鲜族自治州
762,126.54161509031664,45.80882582795218,53186,3,黑龙江省,哈尔滨市
762,121.38861193361008,31.118842580087428,371,1,上海,闵行区
762,121.23447959624146,31.03713517646449,606,1,上海,松江区
762,117.29057543439453,34.21266655011306,11445,1,江苏省,徐州市
